web-scraper-order,web-scraper-start-url,main,main-href,text
"1586557441-8209","https://www.azzaman.com/category/news/page/23","علاوي يقدم بعد إستقالته شويرد بديلاً في البرلمان","https://www.azzaman.com/%d8%b9%d9%84%d8%a7%d9%88%d9%8a-%d9%8a%d9%82%d8%af%d9%85-%d8%a8%d8%b9%d8%af-%d8%a5%d8%b3%d8%aa%d9%82%d8%a7%d9%84%d8%aa%d9%87-%d8%b4%d9%88%d9%8a%d8%b1%d8%af-%d8%a8%d8%af%d9%8a%d9%84%d8%a7%d9%8b-%d9%81/","وقال علاوي في رسالة موجهة الى هيئة رئاسة البرلمان والنواب جاء فيها ، اشكر لكم قبول استقالتي ولعلي لا اغالي عندما تحدثت عن تراجع الدور التشريعي والرقابي للبرلمان ، كونه الضحية لعملية سياسية متخبطة ومحبطه لم تعد تمثل الشعب وانما تمثل جزء بسيط منه). واستبعدت نائبة عن ائتلاف النصر تجديد الثقة لرئيس الوزراء المستقيل عادل عبد المهدي، فيما اكدت حسم المرشح البديل خلال الأيام المقبلة.وذكرت النائبة ندى شاكر في تصريح امس ، إن (الهدوء السياسي بشأن اختيار شخصية رئيس الوزراء جاء نتيجة تناغم الكتل السياسية في ما بينها بعد اغتيال المهندس وانتهاك السيادة العراقية).  وأضافت أن (هذا التقارب سيسهم في اختيار شخصية رئيس الوزراء بشكل سريع وسيتمر تمريرها خلال الأيام القريبة القادمة)، واستطردت بالقول ان (تجديد الثقة لعبد المهدي أمر مستعبد ولن يتحقق كون الشارع رافض للحكومة الحالية). بدوره ، أكد عضو لجنة الأمن والدفاع البرلمانية كريم عليوي أن لجنة التحقيق باغتيال المهندس وقائد فيلق القدس قاسم سليماني ومرافقيهم وصلت إلى مراحل متقدمة. وقال عليوي في تصريح امس إن (اللجنة التحقيقية المشكلة من قبل الحكومة برئاسة وزير الداخلية للتحقيق بجريمة استهداف القادة الشهداء، وصلت إلى مراحل متقدمة في التحقيقات)، مبينا ان (التحقيقات ما زالت جارية بغية استكمال جميع الجوانب للوصول إلى نتائج نهائية وكشف المتورطين فيها)، وتابع ان (هناك بوادر إيجابية ونتائج ستكون واضحة ودقيقة وسيتم إطلاع الرأي العام عليها بشكل شفاف وواضح حال استكمال التحقيقات)، ولفت الى ان (المعلومات التي لدينا تفيد بأن اللجنة ستكمل الإجراءات المتعلقة بالتحقيقات خلال الأيام القليلة المقبلة لكشف الجناة والأمور المتعلقة باغتيال القادة)."
"1586557648-8891","https://www.azzaman.com/category/news/page/21","الفايروس القاتل يصل من الصين الى الولايات المتحدة ويصيب ثلاثة","https://www.azzaman.com/%d8%a7%d9%84%d9%81%d8%a7%d9%8a%d8%b1%d9%88%d8%b3-%d8%a7%d9%84%d9%82%d8%a7%d8%aa%d9%84-%d9%8a%d8%b5%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b5%d9%8a%d9%86-%d8%a7%d9%84%d9%89-%d8%a7%d9%84%d9%88%d9%84%d8%a7/","والمصابان الآخران في الولايات المتحدة هما امرأة في الستينات من العمر عادت من ووهان في 13 كانون الثاني/يناير وتقطن في شيكاغو ورجل ثلاثيني من ولاية واشنطن زار أيضاً المدينة الصينية مؤخراً."
"1586557347-7888","https://www.azzaman.com/category/news/page/24","إعلان الفائزين بجائزة الإبداع السبت المقبل","https://www.azzaman.com/%d8%a5%d8%b9%d9%84%d8%a7%d9%86-%d8%a7%d9%84%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d8%a8%d8%ac%d8%a7%d8%a6%d8%b2%d8%a9-%d8%a7%d9%84%d8%a5%d8%a8%d8%af%d8%a7%d8%b9-%d8%a7%d9%84%d8%b3%d8%a8%d8%aa-%d8%a7/","واشار بيان تلقته (الزمان) امس (ان مديرة المشروع دعاء فاروق استعرضت مراحل تنفيذ المشروع والذي يستمر لمدة  18 شهراً ويهدف إلى تعزيز المسائلة ومتابعة الحكومة المركزية وحكومة كردستان في عملية تنفيذ الخطة)،."
"1586557226-7490","https://www.azzaman.com/category/news/page/25","الخزعلي يتوعّد القوات الأمريكية برد عراقي لا تقل قوته عن هجوم...","https://www.azzaman.com/%d8%a7%d9%84%d8%ae%d8%b2%d8%b9%d9%84%d9%8a-%d9%8a%d8%aa%d9%88%d8%b9%d9%91%d8%af-%d8%a7%d9%84%d9%82%d9%88%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d8%a8%d8%b1%d8%af-%d8%b9/",""
"1586556766-6990","https://www.azzaman.com/category/news/page/27","النجف تطالب الحكومة بصرف مستحقات المزارعين لدعم المنتوج الوطني","https://www.azzaman.com/%d8%a7%d9%84%d9%86%d8%ac%d9%81-%d8%aa%d8%b7%d8%a7%d9%84%d8%a8-%d8%a7%d9%84%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d8%a8%d8%b5%d8%b1%d9%81-%d9%85%d8%b3%d8%aa%d8%ad%d9%82%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%b2/","وأكد الياسري ان (الشهر الجاري سيشهد توزيع مادة الرز العنبر بين مواطني المحافظة ضمن الوجبة الغذائية ، وتوفير الكميات المطلوبة لعدة اشهر من السنة القادمة)."
"1586557164-7315","https://www.azzaman.com/category/news/page/26","رسالة إنسحاب القوات تحدث إرباكاً بين كبار القادة العسكريين الأمريكيين","https://www.azzaman.com/%d8%b1%d8%b3%d8%a7%d9%84%d8%a9-%d8%a5%d9%86%d8%b3%d8%ad%d8%a7%d8%a8-%d8%a7%d9%84%d9%82%d9%88%d8%a7%d8%aa-%d8%aa%d8%ad%d8%af%d8%ab-%d8%a5%d8%b1%d8%a8%d8%a7%d9%83%d8%a7%d9%8b-%d8%a8%d9%8a%d9%86-%d9%83/","احدث الرسالة المسربة بشأن عزم القوات الامريكية الانسحاب من العراق،  ارباكا بين كبار المسؤولين العسكريين الامريكيين،  ففيما اشار وزير الدفاع مارك اسبر الى ان الرسالة الموجهة الى الفريق الركن عبد الأمير يار الله المؤرخة في  6 كانون الثاني الجاري غير دقيقة . قال رئيس هيئة الاركان الامريكية مارك ميلي انها كانت مسودّة . وتلقى رئيس الوزراء المستقيل عادل عبد المهدي اتصالا هاتفيا من الأمين العام لحلف الناتو ينس ستولتنبرغ اكد دعمه للقوات الامنية العراقية وتدريبها لمحاربة تنظيم داعش. وقال مكتبه في بيان امس ان (عبد المهدي اعرب عن اعتزازه بعلاقات التعاون بين العراق وحلف الناتو وموقف الحكومة والبرلمان العراقي من وجود القوات الأجنبية وقرار انسحابها من العراق وحفظ سيادته). من جانبه ،  اكد ستولتنبرغ (أهمية تطوير علاقات التعاون القائمة بين العراق والحلف والرغبة بدعم القوات الأمنية العراقية وتدريبها ومحاربة داعش)،  كما جرى خلال الاتصال (التباحث في الأزمة الحالية وتطوراتها الأمنية وجهود تفاد نشوب حرب في المنطقة وتخفيض التصعيد ونزع فتيل الأزمة وتجنيب شعوب المنطقة والعالم تداعيات الحرب). وابلغ عبد المهدي في وقت سابق السفير الأمريكي في بغداد ماثيو تولر انه يتعين على الدولتين تنفيذ قرار البرلمان بسحب القوات الامريكية من العراق ،  لكن الرسالة المسربة احدثت ارباكا بين كبار القادة العسكريين الامريكيين حيث اشار اسبر الى ان الرسالة الموجهة الى الفريق الركن عبد الأمير يار الله المؤرخة في 6  كانون الثاني الجاري غير دقيقة ،  بينما قال رئيس هيئة الأركان الأمريكية المشتركة إن الرسالة مسربة من الجيش إلى العراق أثارت انطباعات بانسحاب أمريكي وشيك من البلاد لم تكن سوى مسودة سيئة الصياغة تهدف فقط إلى تسليط الضوء على زيادة في تحركات القوات.واكد ميلي في تصريح امس ان (الرسالة سيئة الصياغة وتوحي بالانسحاب حيث لا يتم التخطيط لهذا الامر وجاء الخطاب المسرب بعد يوم من اقرار البرلمان العراقي بياناً  يطالب جميع القوات الأجنبية بمغادرة البلاد). فيما أفادت تقارير صحفية ببدء نقل المقر الرئيسي الخاص بعملية العزم المتأصل للتحالف الدولي جزئيا من العراق إلى الكويت. وتناولت مواقع التواصل الاجتماعي تقارير اخرى تفيد بأخلاء القوات الامريكية لمواقع غير حصينة شمال بغداد.ونقلت التقارير عن مصادر امنية قولها ان (القوات الامريكية أخلت مواقع غير حصينة شمال بغداد ونقلت جنوداً ومعدات إلى قواعد عسكرية اخرى)،  مؤكدين أن (العملية بدأت السبت الماضي واكتملت امس الثلاثاء)،  وأضافت المصادر أن (هذه العملية تندرج تحت بند تقويم ساحة العمليات في ظل تزايد التهديدات الإيرانية للمصالح الأمريكية في العراق بعد مقتل قائد فيلق القدس في الحرس الثوري الإيراني قاسم سليماني ونائب رئيس هيئة الحشد الشعبي أبو مهدي المهندس). وخرج المئات من ابناء البصرة لتشييع جثمان المهندس الذي اغتيل مع سلماني في غارة امريكية قرب مطار بغداد الدولي غربي بغداد.الى ذلك ،  كشف مصدر في محافظة الانبارعن عزم القوات الامريكية انشاء مطار لطائرات بي 52  القاصفة العملاقة داخل مبنى قاعدة عين الاسد الجوية.وقال المصدر في تصريح امس إن (القوات الامريكية تعتزم انشاء مطار دولي عملاق وذات مواصفات عالمية لطائرات بي 52  العملاقة في قاعدة عين الاسد الجوية بناحية البغدادي)،  مشيرا الى (قيام القوات الامريكية المتمركزة داخل مبنى القاعدة بعمليات توسيع لبنى المطار من جهة ناحية كبيسة).  وأبلغت الحكومة الألمانية البرلمان بأنها تنقل بعض العسكريين من العراق إلى دول مجاورة لأسباب أمنية،  وذلك بعد أيام من مقتل سليماني في ضربة أمريكية بطائرة مسيرة. وتستعد الفلبين لإجلاء الآلاف من مواطنيها العاملين في الشرق الأوسط مع تصاعد التوتر في أعقاب مقتل سليماني في بضربة جوية أمريكية ، حيث يعمل نحو 2.3 مليون فلبيني في المنطقة ضمن العمالة المنزلية وفي قطاع الإنشاء أو كمهندسين وممرضين. وقال سلفادور بانيلو المتحدث باسم الرئيس الفلبيني رودريجو دوتيرتي إن (الرئيس أمر القوات المسلحة بتجهيز الأصول الجوية والبحرية لإجلاء الفلبينيين من العراق وإيران والدول العربية المجاورة)."
"1586557167-7319","https://www.azzaman.com/category/news/page/26","العلوي لـ (الزمان): تحريك الصراع الحالي عمل طائفي صرف","https://www.azzaman.com/%d8%a7%d9%84%d8%b9%d9%84%d9%88%d9%8a-%d9%84%d9%80-%d8%a7%d9%84%d8%b2%d9%85%d8%a7%d9%86-%d8%aa%d8%ad%d8%b1%d9%8a%d9%83-%d8%a7%d9%84%d8%b5%d8%b1%d8%a7%d8%b9-%d8%a7%d9%84%d8%ad%d8%a7%d9%84%d9%8a/","ما يحدث في العراق مزايدات والقرار البرلماني للإستهلاك الإعلامي"
"1586557454-8271","https://www.azzaman.com/category/news/page/23","صحفيون يرفضون دعوات حمل السلاح ويفاتحون جهات دولية للتدخل ووقف الإنتهاكات","https://www.azzaman.com/%d8%b5%d8%ad%d9%81%d9%8a%d9%88%d9%86-%d9%8a%d8%b1%d9%81%d8%b6%d9%88%d9%86-%d8%af%d8%b9%d9%88%d8%a7%d8%aa-%d8%ad%d9%85%d9%84-%d8%a7%d9%84%d8%b3%d9%84%d8%a7%d8%ad-%d9%88%d9%8a%d9%81%d8%a7%d8%aa%d8%ad/","وحصل الصحفي كمال عياش على الجائزة الثانية عن تحقيقه (بعد 15 عاماً على قصفها بالفوســــــــفور: جيل ولادات مشوهة في الفلوجة)."
"1586557389-8036","https://www.azzaman.com/category/news/page/24","أمين عام مجلس الوزراء يتراجع عن إستقالته","https://www.azzaman.com/%d8%a3%d9%85%d9%8a%d9%86-%d8%b9%d8%a7%d9%85-%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d9%88%d8%b2%d8%b1%d8%a7%d8%a1-%d9%8a%d8%aa%d8%b1%d8%a7%d8%ac%d8%b9-%d8%b9%d9%86-%d8%a5%d8%b3%d8%aa%d9%82%d8%a7%d9%84/","موضحا أن (البيع يكون كالآتي  تخفيض ما قيمته 20بالمئة من ســـــــــعر الوحدة السكنية ويقسط مبلغ الوحدة السكنية على 25 عاما وتخصيص ما نسبته 5 بالمئة من الشقق لموظفي الهجرة والمهجرين وتتولى وزارة الإعمار والاسكان إبرام العقود واستحصال الاموال عبر دائرة الاسكان في محافظة ميسان وتتولى وزارة الهجرة و المهجرين آلية التوزيع بحسب المعايير للمستفيدين والاستمارة الفاصلة المعـــــدّة من قبلها اصوليا و تتولى محافظة ميسان ادارة المرافق الخدمية للمجمع السكني وعدّ بدلات البيع للشقق المذكورة آنفا ديناً حكوميا يصار الى اطفائها بأكملها او جزء منها مستقبلا)."
"1586557298-7739","https://www.azzaman.com/category/news/page/24","(الزمان) تنشر ملخّص بنود الإتفاقية بين العراق والصين","https://www.azzaman.com/%d8%a7%d9%84%d8%b2%d9%85%d8%a7%d9%86-%d8%aa%d9%86%d8%b4%d8%b1-%d9%85%d9%84%d8%ae%d9%91%d8%b5-%d8%a8%d9%86%d9%88%d8%af-%d8%a7%d9%84%d8%a5%d8%aa%d9%81%d8%a7%d9%82%d9%8a%d8%a9-%d8%a8%d9%8a%d9%86-%d8%a7/","وكان سياسيون مستقلون قد عـــدوا الاتفاقية تلحق غبناً بالعراق وترهن نفطه لمدة خمسين عاماً."
"1586556334-6272","https://www.azzaman.com/category/news/page/30","وفاة رئيس أركان الجيش الجزائري الفريق أحمد قايد صالح","https://www.azzaman.com/%d9%88%d9%81%d8%a7%d8%a9-%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a3%d8%b1%d9%83%d8%a7%d9%86-%d8%a7%d9%84%d8%ac%d9%8a%d8%b4-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1%d9%8a-%d8%a7%d9%84%d9%81%d8%b1%d9%8a%d9%82/","وأوضح التلفزيون أن رئيس الجمهورية وزير الدفاع عبد المجيد تبون أعلن حدادا وطنيا لثلاثة أيام في البلاد، ولسبعة أيام في المؤسسة العسكرية."
"1586557534-8456","https://www.azzaman.com/category/news/page/22","النزاهة: إستقدام نائب سابق ومديري شركتين أهليَّتين للمقاولات","https://www.azzaman.com/%d8%a7%d9%84%d9%86%d8%b2%d8%a7%d9%87%d8%a9-%d8%a5%d8%b3%d8%aa%d9%82%d8%af%d8%a7%d9%85-%d9%86%d8%a7%d8%a6%d8%a8-%d8%b3%d8%a7%d8%a8%d9%82-%d9%88%d9%85%d8%af%d9%8a%d8%b1%d9%8a-%d8%b4%d8%b1%d9%83%d8%aa/","كما كشفت الهيئة  عن مصادقة محكمة استئناف بغداد بصفتها التمييزية على قرار الحكم الصادر بحق عضو مجلس محلي في محافظة بابل، مبينة أن (المدان خالف تعليمات كشف الذمـــــة المالية رقم 2  لسنة 2017."
"1586557605-8739","https://www.azzaman.com/category/news/page/21","الدول والمناطق التي أصابها فيروس كورونا المرعب","https://www.azzaman.com/%d8%a7%d9%84%d8%af%d9%88%d9%84-%d9%88%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b7%d9%82-%d8%a7%d9%84%d8%aa%d9%8a-%d8%a3%d8%b5%d8%a7%d8%a8%d9%87%d8%a7-%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d9%83%d9%88%d8%b1%d9%88/","وسجّلت حالة أخرى في 24 كانون الثاني/يناير لدى ستينية وصلت من ووهان في 13 كانون الثاني/يناير وتسكن في شيكاغو. وتقول السلطات الصحية المحلية إنّها “في حال سريرية جيدة”."
"1586557077-7087","https://www.azzaman.com/category/news/page/27","الصناعـات الفولاذيـة تزوّد بغـداد بعلامـات دلالـة","https://www.azzaman.com/%d8%a7%d9%84%d8%b5%d9%86%d8%a7%d8%b9%d9%80%d8%a7%d8%aa-%d8%a7%d9%84%d9%81%d9%88%d9%84%d8%a7%d8%b0%d9%8a%d9%80%d8%a9-%d8%aa%d8%b2%d9%88%d9%91%d8%af-%d8%a8%d8%ba%d9%80%d8%af%d8%a7%d8%af-%d8%a8%d8%b9/","مؤكداً أن (اطارات الديوانية من نوع الشبكي وخاضعة في جميع مراحل إنتاجها لفحوصات الجهاز المركزي للتقييس والسيطرة النوعية وبمواصفات شركة بيرلي الايطالية وتصلح للاستخدام في الطرق الوعرة ومختلف الظروف الجوية والمناخية وتتحمل درجات الحرارة المرتفعة والمنخفضة ولها طاقة تحملية عالية ومضمونة لمدة ثلاثة أشهر من تاريخ البيع)."
"1586556573-6895","https://www.azzaman.com/category/news/page/28","مودلي : إيران تتحيّن الفرص لتقوم بأعمال استفزازية في المنطقة","https://www.azzaman.com/%d9%85%d9%88%d8%af%d9%84%d9%8a-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d8%aa%d8%aa%d8%ad%d9%8a%d9%91%d9%86-%d8%a7%d9%84%d9%81%d8%b1%d8%b5-%d9%84%d8%aa%d9%82%d9%88%d9%85-%d8%a8%d8%a3%d8%b9%d9%85%d8%a7%d9%84/",""
"1586557232-7505","https://www.azzaman.com/category/news/page/25","سليماني وشمخاني واشتياني يتصدرون قائمة عقوبات أمريكية جديدة","https://www.azzaman.com/%d8%b3%d9%84%d9%8a%d9%85%d8%a7%d9%86%d9%8a-%d9%88%d8%b4%d9%85%d8%ae%d8%a7%d9%86%d9%8a-%d9%88%d8%a7%d8%b4%d8%aa%d9%8a%d8%a7%d9%86%d9%8a-%d9%8a%d8%aa%d8%b5%d8%af%d8%b1%d9%88%d9%86-%d9%82%d8%a7%d8%a6/","وطالت العقوبات ايضا 17 شركة للتعدين وانتاج الصلب والألمنيوم اعتبرت السلطات الأميركية انها تدر مليارات الدولارات من الأرباح."
"1586556545-6855","https://www.azzaman.com/category/news/page/28","جرحى في اعتداء يستهدف منزل حاخام قرب نيويورك","https://www.azzaman.com/%d8%ac%d8%b1%d8%ad%d9%89-%d9%81%d9%8a-%d8%a7%d8%b9%d8%aa%d8%af%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d9%87%d8%af%d9%81-%d9%85%d9%86%d8%b2%d9%84-%d8%ad%d8%a7%d8%ae%d8%a7%d9%85-%d9%82%d8%b1%d8%a8-%d9%86%d9%8a/","وأعرب حاكم ولاية نيويورك أندرو كومو عن “هوله” لهذا العمل “الحقير والجبان” طالبا من قسم شرطة الولاية المكلف التعامل مع جرائم الكراهية التحقيق."
"1586557568-8584","https://www.azzaman.com/category/news/page/22","الرئيس الأمريكي: نجاح وتقدم الإقتصاد منذ توليت المنصب","https://www.azzaman.com/%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a-%d9%86%d8%ac%d8%a7%d8%ad-%d9%88%d8%aa%d9%82%d8%af%d9%85-%d8%a7%d9%84%d8%a5%d9%82%d8%aa%d8%b5%d8%a7%d8%af-%d9%85/","ونقلت وكالة أنباء الطلبة الإيرانية عن نائب إيراني قوله للبرلمان امس الثلاثاء إن إيران كانت ستصبح محصنة أمام التهديدات لو كانت تملك أسلحة نووية مضيفا أنه يتعين عليها صنع صواريخ برؤوس حربية غير تقليدية. ونسبت الوكالة شبه الرسمية إلى النائب قوله (لو كانت لدينا أسلحة نووية اليوم، لكنا محصنين من التهديدات. علينا أن ندرج إنتاج صواريخ بعيدة المدى قادرة على حمل رؤوس حربية غير تقليدية على جدول أعمالنا. هذا حقنا الطبيعي). ويتهم الغرب طهران منذ وقت طويل بالسعي لتطوير أسلحة نووية لكن رجال الدين الذين يتولون الحكم في البلاد ينفون ذلك باستمرار قائلين إن أغراض البرنامج النووي الإيراني سلمية بحتة."
"1586556322-6229","https://www.azzaman.com/category/news/page/30","البارزاني والحلبوسي يبحثان جهود حل الأزمة وتشكيل الكابينة الجديدة","https://www.azzaman.com/%d8%a7%d9%84%d8%a8%d8%a7%d8%b1%d8%b2%d8%a7%d9%86%d9%8a-%d9%88%d8%a7%d9%84%d8%ad%d9%84%d8%a8%d9%88%d8%b3%d9%8a-%d9%8a%d8%a8%d8%ad%d8%ab%d8%a7%d9%86-%d8%ac%d9%87%d9%88%d8%af-%d8%ad%d9%84-%d8%a7%d9%84/","بحث رئيسا الحزب الديمقراطي الكردستاني مسعود البارزاني والبرلمان الاتحادي محمد الحلبوسي تعديلات قانون الانتخابات والتشديد على ان يصب التشريع بمصلحة العراقيين بمختلف مكوناتهم. وقال بيان امس انه (جرى خلال اللقاء الذي حضره وزير المالية فؤاد حسين ،  بحث اخر المستجدات وتطورات العملية السياسية ومقترحات حل الازمة التي يعاني منها العراق وتشكيل الكابينة الحكومية الجديدة)،  ولفت الى ان (الجانبين ناقشا تغيير القوانين في البرلمان ولاسيما قانون الانتخابات)،  واكد البارزاني (ضرورة ان يصب اي تغيير في القوانين في صالح العراقيين بمختلف مكوناتهم). كما اتفق رئيسا إقليم كردستان نيجيرفان البارزاني والحلبوسي على حل المشكلات الراهنة ودعم العملية السياسية لاختيار رئيس وزراء يتفق مع ارادة الشعب وقال بيان امس ان (الجانبين بحثا خلال الاجتماع الأوضاع في العراق والمنطقة ومسألة تشكيل الكابينة الجديدة للحكومة الاتحادية ومشاريع القوانين المعروضة حالياً في البرلمان الاتحادي)،  مبينا ان (آراء الجانبين اتفقت على العمل المشترك من أجل العثور على خارطة طريق لحل المشاكل بالصورة التي تلبي المطالب المشروعة وتخدم كل البلاد ومكونات العراق فضلا عن الدعم المشترك للعملية السياسية ومساعدة الشركاء في اختيار رئيس الوزراء القادم بما يتفق مع إرادة ومطالب الشعب). وكان المستشار الإعلامي في مكتب رئيس الحزب الديمقراطي الكردستاني كفاح محمود قد اعلن عن ان مباحثات الجانبين تطرقت الى اختيار بديل لرئيس الوزراء المستقيل عادل عبد المهدي. ورأى عضو الحزب الديمقراطي الكردستاني شيرزاد قاسم أن بعض مواد قانون الانتخابات في حال تمريرها بصيغتها التي عرضت ستضر بالشعب العراقي. وقال قاسم في تصريح امس ان (هناك العديد من النقاط التي تضمنها القانون بصيغتها التي عرضت بالجلسة الاخيرة للبرلمان والتي نعتقد انها ستضر بالشعب العراقي عموما و كردستان بشكل خاص في حال الاصرار على تمريرها)،  مبينا ان (مشروع القانون لم يتطرق الى كوتا النساء بشكل ووضع المناطق المتنازع عليها والمرتبطة بالمادة 140من الدستور). وقدّم رئيس الجمهورية برهم صالح طلباً إلى مجلس النواب لتحديد الكتلة الكبرى ومرشحها لرئاسة الوزراء. وقالت مصادر في تصريح امس ان (صالح جدد مطالبته للبرلمان بتحديد الكتلة الكبرى ومرشحها مرفقة بتفسير المحكمة الاتحادي العليا). وكان صالح  قد طلب عبر كتاب رسمي وجهه الى رئيس مجلس النواب محمد الحلبوسي في 15 كانون الاول الجاري اعلامه بالكتلة النيابية الاكثر عددا المسجلة في الجلسة الاولى للمجلس.وتداولت مواقع التواصل الاجتماعي وثيقة تحمل توقيع كل من رئيس ائتلاف دولة القانون نوري المالكي وتحالف الفتح هادي العامري وتحالف العقد الوطني فالح الفياض وتحالف القوى العراقية محمد الحلبوسي، تتضمن ترشيح قصي السهيل لرئاسة الوزراء . واكد تحالف القوى العراقية ان الكتلة الأقدر هي من ستحدد المرشح لرئاسة الحكومة.وقال النائب رعد الدهلكي في تصريح امس إن (الكتل السياسية لا تبحث عن الكتلة الكبرى بل عن الكتلة الأقدر لتمرير رئيس الوزراء والكابينة الوزارية). واشار الى أن (تحالف القوى ليس لديه مانع في اختيار رئيس الوزراء بشرط أن يحافظ على التمثيل المكوناتي واختيار كابينته الوزارية من المستقلين).  بدورها ،  دعت النائبة سعاد الوائلي الى الإسراع باختيار شخصية سياسية مستقلة نزيه غير جدلية وبعيدة عن الاحزاب لمنصب رئاسة الحكومة. وقالت الوائلي في تصريح امس (تابعنا وباهتمام بالغ وكبير خطاب المرجعية الدينية  الذي نراه باب النجاة في تحقيق ما يصبو إليه أبناء العراق الغيارى للوصول الى جادة الأمن والأمان)،  داعية الى (أهمية الإسراع باختيار شخصية سياسية مستقلة نزيه غير جدلية وبعيدة عن الاحزاب السياسية تنوء بحمل مهمة منصب رئاسة الوزراء وتتولى تهئية كل الظروف والمناخات المطلوبة لأجراء انتخابات مبكرة تجلب الخير للعراق بعد إكمال مشروع إقرار قانون الانتخابات الذي يضمن حقوق صوت الناخب من خلال الدوائر المتعددة ومفوضيتها المستقلة الجديدة)."
"1586557411-8074","https://www.azzaman.com/category/news/page/23","الزراعة تناقش أهمية تعيير أجهزة الرش ومكافحة أدغال حقول الحنطة","https://www.azzaman.com/%d8%a7%d9%84%d8%b2%d8%b1%d8%a7%d8%b9%d8%a9-%d8%aa%d9%86%d8%a7%d9%82%d8%b4-%d8%a3%d9%87%d9%85%d9%8a%d8%a9-%d8%aa%d8%b9%d9%8a%d9%8a%d8%b1-%d8%a3%d8%ac%d9%87%d8%b2%d8%a9-%d8%a7%d9%84%d8%b1%d8%b4-%d9%88/","المركز الإرشادي التدريبي الزراعي في كربلاء ندوة إرشادية فلاحية ومشاهدة حقلية حول أهمية، وبحضور عدد من الفلاحين والمزارعين والخبراء والمختصين في الشأن الزراعي."
"1586557407-8065","https://www.azzaman.com/category/news/page/23","العراق يشهد حراكاً دبلوماسياً لتخفيف التوتر والحفاظ على إستقرار المنطقة","https://www.azzaman.com/%d8%a7%d9%84%d8%b9%d8%b1%d8%a7%d9%82-%d9%8a%d8%b4%d9%87%d8%af-%d8%ad%d8%b1%d8%a7%d9%83%d8%a7%d9%8b-%d8%af%d8%a8%d9%84%d9%88%d9%85%d8%a7%d8%b3%d9%8a%d8%a7%d9%8b-%d9%84%d8%aa%d8%ae%d9%81%d9%8a%d9%81/",""
